,Steps,Energy @ 1.5,Energy @ 1.7,Energy @ 1.9,Energy @ 2.0999999999999996,Energy @ 2.3,Energy @ 2.5,Energy @ 2.6999999999999997,Energy @ 2.8999999999999995,Energy @ 3.0999999999999996,Energy @ 3.3
701,701350.9739869934,-1984.0,-1920.0,-1852.0,-1668.0,-1456.0,-1032.0,-1024.0,-824.0,-788.0,-736.0
702,702351.4732366183,-2008.0,-1936.0,-1840.0,-1704.0,-1436.0,-1032.0,-1116.0,-872.0,-808.0,-716.0
703,703351.9724862431,-1972.0,-1964.0,-1896.0,-1696.0,-1468.0,-1100.0,-1088.0,-976.0,-800.0,-844.0
704,704352.4717358679,-1992.0,-1960.0,-1872.0,-1664.0,-1416.0,-1136.0,-1108.0,-980.0,-824.0,-776.0
705,705352.9709854927,-1988.0,-2000.0,-1912.0,-1664.0,-1360.0,-1144.0,-1116.0,-960.0,-808.0,-632.0
706,706353.4702351175,-1976.0,-1948.0,-1884.0,-1700.0,-1476.0,-1076.0,-1100.0,-996.0,-772.0,-576.0
707,707353.9694847424,-1988.0,-1940.0,-1872.0,-1772.0,-1520.0,-1132.0,-1064.0,-948.0,-844.0,-656.0
708,708354.4687343672,-1976.0,-1956.0,-1888.0,-1796.0,-1492.0,-1056.0,-960.0,-940.0,-912.0,-632.0
709,709354.967983992,-1972.0,-1980.0,-1848.0,-1772.0,-1456.0,-1176.0,-1068.0,-960.0,-896.0,-668.0
710,710355.4672336167,-2008.0,-1976.0,-1852.0,-1740.0,-1452.0,-1184.0,-1028.0,-972.0,-876.0,-596.0
711,711355.9664832416,-1952.0,-2000.0,-1780.0,-1776.0,-1560.0,-1132.0,-1064.0,-908.0,-896.0,-628.0
712,712356.4657328664,-1972.0,-1936.0,-1860.0,-1736.0,-1532.0,-1208.0,-1052.0,-952.0,-884.0,-656.0
713,713356.9649824912,-2004.0,-1976.0,-1836.0,-1692.0,-1548.0,-1244.0,-988.0,-876.0,-892.0,-608.0
714,714357.464232116,-1992.0,-2000.0,-1888.0,-1724.0,-1616.0,-1240.0,-1056.0,-836.0,-848.0,-692.0
715,715357.9634817408,-2024.0,-1952.0,-1852.0,-1800.0,-1468.0,-1328.0,-1004.0,-944.0,-816.0,-780.0
716,716358.4627313657,-2016.0,-1968.0,-1780.0,-1784.0,-1432.0,-1284.0,-1040.0,-984.0,-796.0,-808.0
717,717358.9619809905,-2000.0,-2008.0,-1840.0,-1780.0,-1524.0,-1276.0,-968.0,-1056.0,-792.0,-712.0
718,718359.4612306153,-1992.0,-1988.0,-1824.0,-1752.0,-1580.0,-1260.0,-1008.0,-964.0,-780.0,-708.0
719,719359.96048024,-2000.0,-1964.0,-1856.0,-1708.0,-1660.0,-1224.0,-940.0,-944.0,-820.0,-684.0
720,720360.459729865,-2008.0,-1936.0,-1920.0,-1724.0,-1620.0,-1268.0,-992.0,-992.0,-796.0,-716.0
721,721360.9589794897,-2020.0,-1920.0,-1892.0,-1780.0,-1600.0,-1204.0,-1036.0,-988.0,-860.0,-724.0
722,722361.4582291145,-1984.0,-1880.0,-1876.0,-1768.0,-1568.0,-1252.0,-996.0,-1024.0,-848.0,-688.0
723,723361.9574787393,-1984.0,-1860.0,-1876.0,-1708.0,-1552.0,-1200.0,-1008.0,-1068.0,-816.0,-692.0
724,724362.4567283641,-2016.0,-1888.0,-1828.0,-1676.0,-1488.0,-1220.0,-976.0,-952.0,-784.0,-760.0
725,725362.955977989,-2032.0,-1904.0,-1828.0,-1696.0,-1412.0,-1164.0,-920.0,-932.0,-740.0,-720.0
726,726363.4552276138,-2024.0,-1892.0,-1840.0,-1748.0,-1488.0,-1092.0,-864.0,-960.0,-728.0,-740.0
727,727363.9544772386,-1992.0,-1936.0,-1776.0,-1768.0,-1464.0,-1264.0,-840.0,-944.0,-828.0,-752.0
728,728364.4537268634,-1988.0,-1936.0,-1732.0,-1748.0,-1500.0,-1160.0,-880.0,-888.0,-856.0,-668.0
729,729364.9529764882,-1984.0,-2032.0,-1772.0,-1796.0,-1416.0,-1148.0,-880.0,-952.0,-784.0,-708.0
730,730365.4522261131,-1972.0,-1960.0,-1824.0,-1724.0,-1368.0,-1188.0,-940.0,-936.0,-928.0,-676.0
731,731365.9514757378,-1972.0,-1960.0,-1836.0,-1788.0,-1412.0,-1124.0,-932.0,-868.0,-840.0,-600.0
732,732366.4507253626,-1996.0,-1920.0,-1860.0,-1756.0,-1440.0,-1176.0,-884.0,-744.0,-780.0,-720.0
733,733366.9499749874,-1984.0,-1956.0,-1836.0,-1756.0,-1344.0,-1128.0,-912.0,-772.0,-700.0,-776.0
734,734367.4492246123,-1992.0,-1964.0,-1828.0,-1704.0,-1352.0,-1200.0,-944.0,-804.0,-744.0,-620.0
735,735367.9484742371,-2024.0,-1972.0,-1908.0,-1752.0,-1312.0,-1212.0,-940.0,-760.0,-632.0,-648.0
736,736368.4477238619,-1992.0,-2012.0,-1832.0,-1744.0,-1324.0,-1128.0,-948.0,-788.0,-812.0,-732.0
737,737368.9469734867,-2008.0,-2016.0,-1876.0,-1684.0,-1344.0,-1176.0,-992.0,-908.0,-772.0,-752.0
738,738369.4462231115,-1992.0,-1988.0,-1860.0,-1716.0,-1356.0,-1208.0,-976.0,-892.0,-828.0,-732.0
739,739369.9454727364,-1980.0,-1996.0,-1868.0,-1660.0,-1324.0,-1132.0,-992.0,-828.0,-880.0,-752.0
740,740370.4447223612,-2008.0,-1980.0,-1808.0,-1696.0,-1328.0,-1172.0,-1000.0,-888.0,-768.0,-776.0
741,741370.943971986,-2012.0,-1956.0,-1776.0,-1744.0,-1368.0,-1212.0,-980.0,-944.0,-720.0,-664.0
742,742371.4432216107,-2008.0,-1980.0,-1784.0,-1772.0,-1344.0,-1176.0,-964.0,-944.0,-724.0,-604.0
743,743371.9424712356,-2008.0,-1988.0,-1796.0,-1724.0,-1296.0,-1176.0,-984.0,-944.0,-716.0,-616.0
744,744372.4417208604,-2012.0,-1996.0,-1832.0,-1704.0,-1356.0,-1144.0,-1024.0,-940.0,-764.0,-748.0
745,745372.9409704852,-2008.0,-1968.0,-1800.0,-1852.0,-1444.0,-1080.0,-1012.0,-820.0,-828.0,-656.0
746,746373.44022011,-1960.0,-1964.0,-1804.0,-1848.0,-1448.0,-1104.0,-1008.0,-808.0,-708.0,-704.0
747,747373.9394697348,-1972.0,-1936.0,-1816.0,-1852.0,-1368.0,-1088.0,-964.0,-888.0,-716.0,-708.0
748,748374.4387193597,-1992.0,-1960.0,-1808.0,-1852.0,-1432.0,-1112.0,-1084.0,-868.0,-736.0,-676.0
749,749374.9379689845,-1996.0,-1964.0,-1840.0,-1776.0,-1424.0,-1184.0,-1020.0,-860.0,-712.0,-704.0
750,750375.4372186093,-1992.0,-1964.0,-1884.0,-1724.0,-1456.0,-1160.0,-1024.0,-748.0,-716.0,-672.0
751,751375.936468234,-1992.0,-1956.0,-1888.0,-1680.0,-1420.0,-1088.0,-1012.0,-780.0,-812.0,-684.0
752,752376.4357178588,-2008.0,-1980.0,-1848.0,-1688.0,-1380.0,-1232.0,-1012.0,-816.0,-716.0,-660.0
753,753376.9349674837,-2028.0,-2004.0,-1836.0,-1724.0,-1380.0,-1224.0,-1064.0,-808.0,-760.0,-764.0
754,754377.4342171085,-2008.0,-1976.0,-1840.0,-1720.0,-1384.0,-1276.0,-1024.0,-752.0,-728.0,-724.0
755,755377.9334667333,-2024.0,-1968.0,-1824.0,-1732.0,-1408.0,-1228.0,-1084.0,-820.0,-752.0,-804.0
756,756378.4327163581,-1988.0,-1984.0,-1848.0,-1716.0,-1420.0,-1112.0,-1128.0,-968.0,-800.0,-820.0
757,757378.931965983,-1996.0,-1992.0,-1900.0,-1744.0,-1496.0,-1084.0,-1100.0,-924.0,-756.0,-756.0
758,758379.4312156078,-2048.0,-1968.0,-1892.0,-1716.0,-1460.0,-1140.0,-988.0,-836.0,-848.0,-728.0
759,759379.9304652326,-2036.0,-1972.0,-1832.0,-1672.0,-1396.0,-1104.0,-976.0,-832.0,-764.0,-740.0
760,760380.4297148574,-2016.0,-1936.0,-1876.0,-1648.0,-1376.0,-1140.0,-880.0,-852.0,-712.0,-660.0
761,761380.9289644822,-2020.0,-1932.0,-1864.0,-1708.0,-1452.0,-1136.0,-1008.0,-808.0,-816.0,-648.0
762,762381.428214107,-2000.0,-1952.0,-1880.0,-1732.0,-1448.0,-1156.0,-1064.0,-768.0,-776.0,-620.0
763,763381.9274637318,-1984.0,-1916.0,-1896.0,-1776.0,-1472.0,-1152.0,-1084.0,-924.0,-780.0,-724.0
764,764382.4267133566,-1996.0,-1944.0,-1868.0,-1608.0,-1428.0,-1216.0,-1004.0,-900.0,-796.0,-728.0
765,765382.9259629814,-2008.0,-1932.0,-1828.0,-1580.0,-1408.0,-1220.0,-984.0,-888.0,-876.0,-684.0
766,766383.4252126063,-2016.0,-1896.0,-1800.0,-1540.0,-1316.0,-1272.0,-1088.0,-880.0,-840.0,-720.0
767,767383.9244622311,-2048.0,-1920.0,-1804.0,-1576.0,-1324.0,-1268.0,-1024.0,-868.0,-816.0,-688.0
768,768384.4237118559,-2008.0,-1936.0,-1796.0,-1656.0,-1344.0,-1320.0,-972.0,-848.0,-796.0,-652.0
769,769384.9229614807,-2040.0,-1912.0,-1796.0,-1700.0,-1360.0,-1300.0,-924.0,-928.0,-720.0,-744.0
770,770385.4222111055,-1988.0,-1972.0,-1796.0,-1660.0,-1392.0,-1264.0,-996.0,-888.0,-768.0,-676.0
771,771385.9214607304,-1964.0,-1944.0,-1840.0,-1628.0,-1468.0,-1184.0,-1024.0,-956.0,-780.0,-760.0
772,772386.4207103552,-1996.0,-1944.0,-1800.0,-1568.0,-1452.0,-1268.0,-1000.0,-916.0,-792.0,-832.0
773,773386.91995998,-1992.0,-1928.0,-1808.0,-1684.0,-1460.0,-1220.0,-988.0,-820.0,-640.0,-792.0
774,774387.4192096047,-1996.0,-1932.0,-1776.0,-1644.0,-1460.0,-1272.0,-992.0,-940.0,-740.0,-716.0
775,775387.9184592296,-1996.0,-1980.0,-1780.0,-1684.0,-1492.0,-1272.0,-1016.0,-932.0,-832.0,-684.0
776,776388.4177088544,-2004.0,-1976.0,-1744.0,-1716.0,-1544.0,-1232.0,-1056.0,-844.0,-852.0,-676.0
777,777388.9169584792,-1984.0,-1984.0,-1728.0,-1732.0,-1464.0,-1268.0,-1108.0,-860.0,-800.0,-732.0
778,778389.416208104,-1996.0,-1944.0,-1808.0,-1744.0,-1468.0,-1220.0,-1128.0,-900.0,-848.0,-744.0
779,779389.9154577288,-2008.0,-1916.0,-1828.0,-1672.0,-1528.0,-1152.0,-1104.0,-852.0,-844.0,-776.0
780,780390.4147073537,-1992.0,-1932.0,-1796.0,-1624.0,-1560.0,-1264.0,-1032.0,-912.0,-872.0,-856.0
781,781390.9139569785,-2004.0,-1928.0,-1864.0,-1708.0,-1596.0,-1204.0,-1032.0,-920.0,-868.0,-696.0
782,782391.4132066033,-1988.0,-1904.0,-1864.0,-1708.0,-1548.0,-1140.0,-988.0,-928.0,-772.0,-636.0
783,783391.912456228,-2000.0,-1868.0,-1916.0,-1672.0,-1552.0,-1136.0,-1016.0,-848.0,-808.0,-708.0
784,784392.411705853,-1980.0,-1880.0,-1872.0,-1648.0,-1580.0,-1084.0,-1028.0,-828.0,-888.0,-744.0
785,785392.9109554777,-1964.0,-1924.0,-1888.0,-1656.0,-1476.0,-1128.0,-936.0,-932.0,-880.0,-700.0
786,786393.4102051025,-1984.0,-1924.0,-1816.0,-1680.0,-1516.0,-1116.0,-944.0,-860.0,-844.0,-676.0
787,787393.9094547273,-1956.0,-1964.0,-1824.0,-1692.0,-1512.0,-1104.0,-988.0,-872.0,-772.0,-720.0
788,788394.4087043521,-1984.0,-1940.0,-1852.0,-1696.0,-1468.0,-1180.0,-1000.0,-936.0,-784.0,-728.0
789,789394.907953977,-2028.0,-1964.0,-1908.0,-1688.0,-1460.0,-1200.0,-948.0,-756.0,-804.0,-788.0
790,790395.4072036018,-2008.0,-1920.0,-1856.0,-1712.0,-1548.0,-1120.0,-1012.0,-844.0,-756.0,-788.0
791,791395.9064532266,-2004.0,-1952.0,-1908.0,-1740.0,-1460.0,-1212.0,-1024.0,-884.0,-848.0,-748.0
792,792396.4057028514,-2000.0,-1960.0,-1868.0,-1764.0,-1420.0,-1156.0,-1028.0,-972.0,-788.0,-812.0
793,793396.9049524762,-1996.0,-1884.0,-1920.0,-1800.0,-1420.0,-1164.0,-1020.0,-888.0,-768.0,-852.0
794,794397.404202101,-2008.0,-1908.0,-1888.0,-1768.0,-1400.0,-1176.0,-960.0,-948.0,-760.0,-776.0
795,795397.9034517258,-2024.0,-1920.0,-1916.0,-1720.0,-1348.0,-1060.0,-956.0,-856.0,-796.0,-756.0
796,796398.4027013506,-2040.0,-1944.0,-1904.0,-1744.0,-1412.0,-1096.0,-980.0,-932.0,-760.0,-640.0
797,797398.9019509754,-2024.0,-1988.0,-1924.0,-1784.0,-1376.0,-1108.0,-996.0,-892.0,-740.0,-648.0
798,798399.4012006003,-2016.0,-1944.0,-1908.0,-1784.0,-1428.0,-1148.0,-924.0,-848.0,-764.0,-740.0
799,799399.9004502251,-2000.0,-1952.0,-1876.0,-1760.0,-1480.0,-1152.0,-936.0,-892.0,-768.0,-724.0
800,800400.3996998499,-2008.0,-1956.0,-1884.0,-1728.0,-1504.0,-1112.0,-916.0,-832.0,-796.0,-700.0
801,801400.8989494747,-1996.0,-1940.0,-1872.0,-1760.0,-1480.0,-1180.0,-888.0,-876.0,-808.0,-704.0
802,802401.3981990995,-1940.0,-1952.0,-1820.0,-1656.0,-1448.0,-1160.0,-992.0,-808.0,-804.0,-768.0
803,803401.8974487244,-1980.0,-1956.0,-1820.0,-1676.0,-1464.0,-1188.0,-936.0,-848.0,-836.0,-672.0
804,804402.3966983492,-1996.0,-2000.0,-1848.0,-1680.0,-1480.0,-1128.0,-952.0,-828.0,-824.0,-784.0
805,805402.895947974,-1980.0,-2024.0,-1860.0,-1732.0,-1476.0,-1192.0,-1024.0,-900.0,-828.0,-816.0
806,806403.3951975987,-1996.0,-1968.0,-1912.0,-1692.0,-1532.0,-1208.0,-1008.0,-872.0,-884.0,-808.0
807,807403.8944472236,-2008.0,-1952.0,-1884.0,-1668.0,-1528.0,-1244.0,-984.0,-908.0,-848.0,-792.0
808,808404.3936968484,-1988.0,-1944.0,-1888.0,-1664.0,-1472.0,-1136.0,-936.0,-968.0,-872.0,-704.0
809,809404.8929464732,-1972.0,-1896.0,-1912.0,-1732.0,-1496.0,-1140.0,-1016.0,-944.0,-920.0,-684.0
810,810405.392196098,-1980.0,-1928.0,-1924.0,-1736.0,-1552.0,-1136.0,-888.0,-948.0,-912.0,-752.0
811,811405.8914457228,-2000.0,-1952.0,-1880.0,-1736.0,-1604.0,-1156.0,-916.0,-920.0,-784.0,-732.0
812,812406.3906953477,-2008.0,-1912.0,-1896.0,-1720.0,-1524.0,-1124.0,-920.0,-952.0,-776.0,-692.0
813,813406.8899449725,-2016.0,-1932.0,-1852.0,-1696.0,-1508.0,-1156.0,-940.0,-944.0,-860.0,-752.0
814,814407.3891945973,-2040.0,-1892.0,-1868.0,-1732.0,-1520.0,-1160.0,-1004.0,-876.0,-860.0,-772.0
815,815407.888444222,-1980.0,-1932.0,-1896.0,-1756.0,-1424.0,-1176.0,-1000.0,-920.0,-840.0,-660.0
816,816408.3876938468,-1992.0,-1956.0,-1872.0,-1744.0,-1456.0,-1204.0,-916.0,-900.0,-840.0,-644.0
817,817408.8869434717,-2016.0,-1944.0,-1816.0,-1700.0,-1464.0,-1128.0,-964.0,-960.0,-828.0,-748.0
818,818409.3861930965,-2008.0,-1964.0,-1868.0,-1736.0,-1540.0,-1044.0,-960.0,-972.0,-832.0,-852.0
819,819409.8854427213,-2024.0,-1940.0,-1868.0,-1840.0,-1536.0,-1080.0,-1052.0,-936.0,-840.0,-776.0
820,820410.3846923461,-2008.0,-1968.0,-1876.0,-1840.0,-1484.0,-1116.0,-1020.0,-952.0,-832.0,-728.0
821,821410.883941971,-2024.0,-1952.0,-1916.0,-1828.0,-1420.0,-1152.0,-1000.0,-920.0,-864.0,-684.0
822,822411.3831915958,-2024.0,-1956.0,-1940.0,-1848.0,-1464.0,-1108.0,-940.0,-896.0,-884.0,-684.0
823,823411.8824412206,-2024.0,-1948.0,-1864.0,-1836.0,-1424.0,-1204.0,-956.0,-868.0,-804.0,-692.0
824,824412.3816908454,-1992.0,-1936.0,-1916.0,-1848.0,-1556.0,-1128.0,-960.0,-912.0,-792.0,-788.0
825,825412.8809404701,-2008.0,-1904.0,-1876.0,-1792.0,-1448.0,-1160.0,-936.0,-888.0,-804.0,-740.0
826,826413.380190095,-2012.0,-1888.0,-1856.0,-1712.0,-1480.0,-1216.0,-960.0,-876.0,-880.0,-656.0
827,827413.8794397198,-2008.0,-1868.0,-1824.0,-1708.0,-1436.0,-1204.0,-980.0,-900.0,-824.0,-676.0
828,828414.3786893446,-1968.0,-1884.0,-1812.0,-1696.0,-1464.0,-1124.0,-1020.0,-932.0,-744.0,-804.0
829,829414.8779389694,-2000.0,-1948.0,-1800.0,-1652.0,-1448.0,-1128.0,-1000.0,-980.0,-724.0,-804.0
830,830415.3771885943,-1984.0,-1900.0,-1756.0,-1588.0,-1416.0,-1112.0,-1048.0,-968.0,-880.0,-764.0
831,831415.8764382191,-1996.0,-1860.0,-1796.0,-1656.0,-1428.0,-1104.0,-1036.0,-920.0,-820.0,-704.0
832,832416.3756878439,-1952.0,-1860.0,-1888.0,-1716.0,-1356.0,-1148.0,-920.0,-896.0,-828.0,-664.0
833,833416.8749374687,-1996.0,-1888.0,-1916.0,-1604.0,-1432.0,-1148.0,-952.0,-900.0,-836.0,-680.0
834,834417.3741870935,-1980.0,-1912.0,-1864.0,-1612.0,-1388.0,-1196.0,-904.0,-848.0,-820.0,-740.0
835,835417.8734367184,-1980.0,-1908.0,-1800.0,-1664.0,-1360.0,-1128.0,-988.0,-988.0,-776.0,-728.0
836,836418.3726863432,-1980.0,-1924.0,-1896.0,-1640.0,-1388.0,-1132.0,-968.0,-964.0,-888.0,-832.0
837,837418.8719359679,-2000.0,-1912.0,-1880.0,-1704.0,-1316.0,-1160.0,-1004.0,-844.0,-824.0,-684.0
838,838419.3711855927,-1996.0,-1888.0,-1872.0,-1704.0,-1440.0,-1072.0,-972.0,-888.0,-844.0,-708.0
839,839419.8704352176,-1976.0,-1900.0,-1884.0,-1724.0,-1440.0,-1100.0,-1016.0,-888.0,-840.0,-688.0
840,840420.3696848424,-1992.0,-1896.0,-1840.0,-1740.0,-1444.0,-1084.0,-1088.0,-896.0,-720.0,-760.0
841,841420.8689344672,-1976.0,-1928.0,-1776.0,-1668.0,-1504.0,-1084.0,-1124.0,-936.0,-772.0,-824.0
842,842421.368184092,-1984.0,-1916.0,-1812.0,-1636.0,-1456.0,-1156.0,-1132.0,-932.0,-864.0,-756.0
843,843421.8674337168,-1944.0,-1892.0,-1820.0,-1688.0,-1476.0,-1100.0,-1076.0,-876.0,-868.0,-800.0
844,844422.3666833417,-1964.0,-1908.0,-1768.0,-1628.0,-1444.0,-1164.0,-1044.0,-832.0,-840.0,-788.0
845,845422.8659329665,-2000.0,-1908.0,-1756.0,-1712.0,-1408.0,-1112.0,-1044.0,-816.0,-812.0,-748.0
846,846423.3651825913,-1984.0,-1916.0,-1840.0,-1736.0,-1416.0,-1140.0,-928.0,-988.0,-892.0,-720.0
847,847423.864432216,-2020.0,-1956.0,-1808.0,-1764.0,-1488.0,-1192.0,-904.0,-916.0,-836.0,-596.0
848,848424.363681841,-2016.0,-1960.0,-1820.0,-1740.0,-1500.0,-1160.0,-908.0,-948.0,-828.0,-584.0
849,849424.8629314657,-1976.0,-1988.0,-1848.0,-1728.0,-1540.0,-1144.0,-976.0,-936.0,-740.0,-656.0
850,850425.3621810905,-2008.0,-1944.0,-1828.0,-1700.0,-1556.0,-1156.0,-1004.0,-868.0,-792.0,-656.0
851,851425.8614307153,-2000.0,-1944.0,-1804.0,-1696.0,-1608.0,-1164.0,-1024.0,-928.0,-740.0,-736.0
852,852426.3606803401,-2000.0,-1964.0,-1784.0,-1676.0,-1548.0,-1224.0,-1064.0,-848.0,-768.0,-804.0
853,853426.859929965,-2016.0,-1992.0,-1784.0,-1768.0,-1584.0,-1080.0,-988.0,-848.0,-740.0,-832.0
854,854427.3591795898,-1992.0,-1948.0,-1832.0,-1728.0,-1576.0,-1068.0,-960.0,-888.0,-788.0,-800.0
855,855427.8584292146,-2000.0,-1936.0,-1836.0,-1780.0,-1560.0,-1016.0,-884.0,-896.0,-740.0,-812.0
856,856428.3576788394,-1992.0,-1928.0,-1776.0,-1684.0,-1604.0,-1136.0,-912.0,-928.0,-832.0,-832.0
857,857428.8569284641,-2016.0,-1976.0,-1864.0,-1692.0,-1564.0,-1120.0,-984.0,-936.0,-776.0,-768.0
858,858429.356178089,-1996.0,-1980.0,-1864.0,-1652.0,-1536.0,-1072.0,-976.0,-948.0,-796.0,-752.0
859,859429.8554277138,-1984.0,-1984.0,-1840.0,-1556.0,-1476.0,-1096.0,-960.0,-932.0,-764.0,-740.0
860,860430.3546773386,-2008.0,-1972.0,-1864.0,-1620.0,-1364.0,-1068.0,-896.0,-940.0,-840.0,-680.0
861,861430.8539269634,-2000.0,-1928.0,-1888.0,-1628.0,-1444.0,-1084.0,-980.0,-868.0,-872.0,-668.0
862,862431.3531765883,-1964.0,-1876.0,-1892.0,-1640.0,-1404.0,-1112.0,-936.0,-836.0,-784.0,-676.0
863,863431.8524262131,-1960.0,-1876.0,-1812.0,-1692.0,-1432.0,-1108.0,-948.0,-856.0,-836.0,-600.0
864,864432.3516758379,-1964.0,-1904.0,-1840.0,-1636.0,-1376.0,-1104.0,-912.0,-784.0,-684.0,-696.0
865,865432.8509254627,-1988.0,-1900.0,-1892.0,-1700.0,-1440.0,-1108.0,-932.0,-816.0,-680.0,-792.0
866,866433.3501750875,-1944.0,-1912.0,-1824.0,-1676.0,-1480.0,-1060.0,-988.0,-888.0,-744.0,-712.0
867,867433.8494247124,-1988.0,-1964.0,-1800.0,-1720.0,-1404.0,-1076.0,-940.0,-892.0,-788.0,-744.0
868,868434.3486743371,-2016.0,-1960.0,-1860.0,-1668.0,-1404.0,-1056.0,-808.0,-912.0,-792.0,-732.0
869,869434.8479239619,-1992.0,-2000.0,-1824.0,-1632.0,-1316.0,-1080.0,-936.0,-952.0,-736.0,-796.0
870,870435.3471735867,-2016.0,-1972.0,-1756.0,-1672.0,-1392.0,-1092.0,-936.0,-980.0,-680.0,-716.0
871,871435.8464232116,-2016.0,-1952.0,-1864.0,-1700.0,-1504.0,-1148.0,-944.0,-936.0,-724.0,-712.0
872,872436.3456728364,-1988.0,-1952.0,-1884.0,-1680.0,-1480.0,-1092.0,-988.0,-996.0,-724.0,-696.0
873,873436.8449224612,-1976.0,-1924.0,-1904.0,-1708.0,-1432.0,-1012.0,-916.0,-956.0,-796.0,-736.0
874,874437.344172086,-1976.0,-1932.0,-1884.0,-1720.0,-1380.0,-1088.0,-936.0,-896.0,-864.0,-692.0
875,875437.8434217108,-2004.0,-1936.0,-1856.0,-1692.0,-1416.0,-1092.0,-900.0,-952.0,-732.0,-628.0
876,876438.3426713357,-2004.0,-1920.0,-1908.0,-1724.0,-1456.0,-1196.0,-960.0,-948.0,-688.0,-716.0
877,877438.8419209605,-2024.0,-1936.0,-1884.0,-1712.0,-1400.0,-1120.0,-964.0,-896.0,-696.0,-608.0
878,878439.3411705852,-2016.0,-1948.0,-1868.0,-1652.0,-1400.0,-1112.0,-1000.0,-928.0,-736.0,-688.0
879,879439.84042021,-2040.0,-1956.0,-1832.0,-1564.0,-1464.0,-1084.0,-940.0,-872.0,-812.0,-712.0
880,880440.3396698348,-1992.0,-1888.0,-1904.0,-1620.0,-1504.0,-1036.0,-928.0,-948.0,-768.0,-676.0
881,881440.8389194597,-1988.0,-1872.0,-1892.0,-1628.0,-1524.0,-1056.0,-888.0,-932.0,-832.0,-752.0
882,882441.3381690845,-2000.0,-1908.0,-1820.0,-1708.0,-1492.0,-1064.0,-960.0,-976.0,-868.0,-804.0
883,883441.8374187093,-2000.0,-1876.0,-1780.0,-1684.0,-1400.0,-1096.0,-996.0,-992.0,-796.0,-712.0
884,884442.3366683341,-1972.0,-1908.0,-1756.0,-1700.0,-1436.0,-1044.0,-1000.0,-964.0,-724.0,-764.0
885,885442.835917959,-2016.0,-1948.0,-1824.0,-1656.0,-1520.0,-1108.0,-952.0,-856.0,-792.0,-792.0
886,886443.3351675838,-2008.0,-1924.0,-1832.0,-1656.0,-1376.0,-1172.0,-864.0,-968.0,-784.0,-800.0
887,887443.8344172086,-1984.0,-1948.0,-1884.0,-1620.0,-1340.0,-1124.0,-948.0,-888.0,-804.0,-680.0
888,888444.3336668334,-1968.0,-1892.0,-1872.0,-1568.0,-1400.0,-1048.0,-900.0,-992.0,-748.0,-760.0
889,889444.8329164581,-2008.0,-1912.0,-1852.0,-1620.0,-1348.0,-1004.0,-968.0,-892.0,-684.0,-764.0
890,890445.332166083,-2000.0,-1904.0,-1892.0,-1648.0,-1336.0,-1048.0,-976.0,-920.0,-752.0,-836.0
891,891445.8314157078,-1980.0,-1912.0,-1868.0,-1680.0,-1328.0,-1104.0,-912.0,-800.0,-868.0,-828.0
892,892446.3306653326,-1956.0,-1900.0,-1856.0,-1668.0,-1256.0,-1136.0,-892.0,-764.0,-836.0,-740.0
893,893446.8299149574,-1992.0,-1916.0,-1852.0,-1692.0,-1312.0,-1104.0,-920.0,-768.0,-820.0,-632.0
894,894447.3291645823,-1992.0,-1916.0,-1928.0,-1744.0,-1320.0,-1092.0,-1024.0,-792.0,-804.0,-664.0
895,895447.8284142071,-1972.0,-1920.0,-1860.0,-1752.0,-1376.0,-1100.0,-972.0,-820.0,-764.0,-736.0
896,896448.3276638319,-1996.0,-1900.0,-1928.0,-1724.0,-1360.0,-1204.0,-932.0,-860.0,-740.0,-768.0
897,897448.8269134567,-1988.0,-1944.0,-1940.0,-1672.0,-1328.0,-1176.0,-984.0,-908.0,-868.0,-812.0
898,898449.3261630815,-2008.0,-1936.0,-1868.0,-1632.0,-1312.0,-1148.0,-984.0,-872.0,-872.0,-728.0
899,899449.8254127064,-1968.0,-1916.0,-1824.0,-1620.0,-1344.0,-1184.0,-952.0,-816.0,-808.0,-688.0
900,900450.3246623311,-1996.0,-1872.0,-1836.0,-1588.0,-1320.0,-1172.0,-972.0,-908.0,-776.0,-832.0
901,901450.8239119559,-2024.0,-1888.0,-1880.0,-1644.0,-1376.0,-1196.0,-1024.0,-976.0,-804.0,-716.0
902,902451.3231615807,-2008.0,-1924.0,-1876.0,-1708.0,-1424.0,-1216.0,-1000.0,-876.0,-772.0,-704.0
903,903451.8224112056,-2016.0,-1912.0,-1892.0,-1764.0,-1336.0,-1272.0,-1020.0,-796.0,-780.0,-720.0
904,904452.3216608304,-1972.0,-1908.0,-1924.0,-1720.0,-1272.0,-1208.0,-984.0,-900.0,-752.0,-736.0
905,905452.8209104552,-2008.0,-1932.0,-1916.0,-1688.0,-1320.0,-1176.0,-1032.0,-836.0,-728.0,-784.0
906,906453.32016008,-2008.0,-1940.0,-1896.0,-1692.0,-1316.0,-1096.0,-1068.0,-908.0,-812.0,-744.0
907,907453.8194097048,-2004.0,-1900.0,-1936.0,-1632.0,-1304.0,-1084.0,-1032.0,-892.0,-808.0,-652.0
908,908454.3186593297,-2000.0,-1980.0,-1924.0,-1668.0,-1360.0,-1096.0,-944.0,-916.0,-740.0,-604.0
909,909454.8179089545,-2004.0,-1956.0,-1868.0,-1644.0,-1336.0,-1072.0,-904.0,-900.0,-792.0,-664.0
